region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state
akron / canton,11011,2013.0,hyundai,hyundai - santa fe,excellent,4 cylinders,gas,105880.0,clean,automatic,4wd,mid-size,SUV,white,oh
akron / canton,6995,2012.0,ford,ford - fusion hybrid,excellent,4 cylinders,gas,120347.0,clean,automatic,fwd,full-size,sedan,silver,oh
akron / canton,16988,2018.0,hyundai,hyundai - kona,excellent,4 cylinders,gas,16058.0,clean,automatic,fwd,compact,SUV,white,oh
akron / canton,12988,2015.0,nissan,nissan - rogue,excellent,4 cylinders,gas,63564.0,clean,automatic,4wd,mid-size,wagon,silver,oh
akron / canton,34877,2019.0,jeep,jeep - grand cherokee,excellent,6 cylinders,gas,29448.0,clean,automatic,4wd,mid-size,SUV,silver,oh
akron / canton,13988,2016.0,lincoln,lincoln - mkc,excellent,4 cylinders,gas,122025.0,clean,automatic,4wd,compact,SUV,red,oh
akron / canton,9877,2013.0,hyundai,hyundai - sonata,excellent,4 cylinders,gas,97456.0,clean,automatic,fwd,full-size,sedan,white,oh
akron / canton,11999,2016.0,dodge,dodge - grand caravan,excellent,6 cylinders,gas,96779.0,clean,automatic,fwd,mid-size,van,grey,oh
akron / canton,11633,2016.0,mazda,mazda - cx-3,excellent,4 cylinders,gas,102004.0,clean,automatic,fwd,compact,wagon,brown,oh
akron / canton,19500,1999.0,chevrolet,chevrolet - corvette,excellent,8 cylinders,gas,74324.0,clean,automatic,rwd,mid-size,hatchback,black,oh
akron / canton,1999,2002.0,buick,buick - century,excellent,6 cylinders,gas,131193.0,clean,automatic,fwd,full-size,sedan,grey,oh
akron / canton,5733,2011.0,hyundai,hyundai - tucson,excellent,4 cylinders,gas,162892.0,clean,automatic,fwd,compact,SUV,red,oh
akron / canton,13299,2009.0,nissan,nissan - titan,excellent,8 cylinders,gas,90001.0,rebuilt,automatic,4wd,full-size,truck,black,oh
akron / canton,16988,2017.0,ford,ford - edge,excellent,4 cylinders,gas,86770.0,clean,automatic,4wd,mid-size,SUV,red,oh
akron / canton,18477,2017.0,hyundai,hyundai - santa fe sport,excellent,4 cylinders,gas,25536.0,clean,automatic,4wd,mid-size,SUV,silver,oh
akron / canton,5995,2008.0,lexus,lexus - is 250,excellent,6 cylinders,gas,157175.0,clean,automatic,4wd,sub-compact,sedan,white,oh
akron / canton,5995,2012.0,chrysler,chrysler - 200,excellent,4 cylinders,gas,92408.0,clean,automatic,fwd,mid-size,sedan,blue,oh
akron / canton,15411,2016.0,subaru,subaru - forester,excellent,4 cylinders,gas,72794.0,clean,automatic,4wd,mid-size,wagon,white,oh
akron / canton,15433,2015.0,subaru,subaru - forester,excellent,4 cylinders,gas,71738.0,clean,automatic,4wd,mid-size,wagon,silver,oh
akron / canton,20877,2015.0,jeep,jeep - wrangler,excellent,6 cylinders,gas,75429.0,clean,automatic,4wd,compact,SUV,red,oh
ashtabula,18000,2012.0,honda,honda - crv,excellent,4 cylinders,gas,55247.0,clean,automatic,4wd,mid-size,hatchback,white,oh
ashtabula,18000,2012.0,honda,honda - crv,excellent,4 cylinders,gas,55247.0,clean,automatic,4wd,mid-size,hatchback,white,oh
cincinnati,12000,2008.0,subaru,subaru - forester ll bean,excellent,4 cylinders,gas,42600.0,clean,automatic,4wd,compact,wagon,green,oh
cincinnati,5900,2000.0,porsche,porsche - boxster,good,6 cylinders,gas,112450.0,clean,manual,rwd,mid-size,convertible,silver,oh
cincinnati,12800,2010.0,lexus,lexus - ls 460 luxury sedan,excellent,8 cylinders,gas,153000.0,clean,automatic,rwd,full-size,sedan,black,oh
cincinnati,5200,2009.0,chevrolet,chevrolet - equinox,good,6 cylinders,gas,111500.0,clean,automatic,fwd,full-size,SUV,silver,oh
cincinnati,10988,2013.0,hyundai,hyundai - tucson,good,4 cylinders,gas,119862.0,clean,automatic,rwd,full-size,SUV,black,oh
cincinnati,13988,2011.0,chevrolet,chevrolet - tahoe,good,8 cylinders,gas,160302.0,clean,automatic,4wd,full-size,SUV,custom,oh
cincinnati,7495,2012.0,ford,ford - fusion,excellent,4 cylinders,gas,127188.0,clean,automatic,fwd,mid-size,sedan,grey,oh
cincinnati,15699,2014.0,gmc,gmc - acadia,excellent,6 cylinders,gas,105189.0,clean,automatic,fwd,full-size,SUV,white,oh
cincinnati,5900,2006.0,toyota,toyota - rav4,good,4 cylinders,gas,154484.0,clean,automatic,4wd,mid-size,SUV,red,oh
cincinnati,1500,2006.0,nissan,nissan - pathfinder,fair,6 cylinders,gas,208726.0,clean,automatic,4wd,full-size,SUV,black,oh
cincinnati,3999,2003.0,mazda,mazda - tribute,excellent,6 cylinders,gas,129587.0,clean,automatic,4wd,full-size,SUV,red,oh
cincinnati,3495,2010.0,dodge,dodge - grand caravan,excellent,6 cylinders,gas,226106.0,clean,automatic,fwd,full-size,bus,white,oh
cincinnati,1600,2005.0,nissan,nissan - altima sl,fair,4 cylinders,gas,136771.0,clean,automatic,fwd,mid-size,sedan,white,oh
cincinnati,6295,2009.0,toyota,toyota - camry,excellent,4 cylinders,gas,192459.0,clean,automatic,fwd,mid-size,sedan,blue,oh
cincinnati,9450,2011.0,honda,honda - cr-v,excellent,4 cylinders,gas,153887.0,clean,automatic,4wd,mid-size,SUV,red,oh
cincinnati,1195,2013.0,kia,kia - optima lx,fair,4 cylinders,gas,163720.0,clean,automatic,fwd,mid-size,sedan,red,oh
cincinnati,1295,2010.0,chevrolet,chevrolet - impala ltz,excellent,6 cylinders,gas,127475.0,clean,automatic,fwd,full-size,sedan,red,oh
cincinnati,750,2011.0,ford,ford - focus,good,4 cylinders,gas,139240.0,clean,automatic,fwd,mid-size,sedan,grey,oh
cincinnati,31500,2015.0,audi,audi - a8,excellent,6 cylinders,gas,49400.0,clean,automatic,4wd,full-size,sedan,black,oh
cincinnati,1500,2006.0,nissan,nissan - pathfinder,fair,6 cylinders,gas,208726.0,clean,automatic,4wd,full-size,SUV,black,oh
cincinnati,1900,2007.0,hyundai,hyundai - santa fe,excellent,6 cylinders,gas,167256.0,clean,automatic,fwd,mid-size,SUV,silver,oh
cincinnati,12988,2014.0,chrysler,chrysler - town country,good,6 cylinders,gas,107172.0,clean,automatic,fwd,full-size,van,white,oh
cincinnati,18988,2013.0,chevrolet,chevrolet - silverado 1500,good,8 cylinders,gas,136064.0,clean,automatic,4wd,full-size,truck,white,oh
cincinnati,8988,2004.0,gmc,gmc - yukon,good,8 cylinders,gas,169779.0,clean,automatic,4wd,full-size,SUV,black,oh
cincinnati,13988,2014.0,hyundai,hyundai - santa fe,good,4 cylinders,gas,105947.0,clean,automatic,4wd,full-size,SUV,white,oh
cincinnati,23988,2013.0,jeep,jeep - wrangler,good,6 cylinders,gas,123008.0,clean,automatic,4wd,full-size,SUV,black,oh
cincinnati,3950,2009.0,toyota,toyota - camry,good,4 cylinders,electric,167256.0,clean,automatic,fwd,mid-size,sedan,blue,oh
cincinnati,27500,2016.0,volkswagen,volkswagen - golf r,excellent,4 cylinders,gas,50000.0,clean,manual,4wd,compact,hatchback,black,oh
cincinnati,17500,2015.0,chevrolet,chevrolet - express 2500 v8,like new,8 cylinders,gas,78223.0,clean,automatic,rwd,full-size,van,white,oh
cincinnati,6500,2009.0,volkswagen,volkswagen - tiguan,excellent,4 cylinders,gas,95527.0,clean,automatic,fwd,full-size,SUV,silver,oh
cincinnati,6900,2011.0,dodge,dodge - grand caravan,good,6 cylinders,gas,115450.0,clean,automatic,fwd,full-size,van,white,oh
cincinnati,23990,2014.0,ford,ford - f-250 4x4 excab,excellent,8 cylinders,diesel,123635.0,clean,automatic,4wd,full-size,pickup,white,oh
cincinnati,10500,2014.0,volkswagen,volkswagen - passat sel,like new,6 cylinders,gas,98050.0,clean,automatic,fwd,mid-size,sedan,white,oh
cincinnati,10950,2013.0,ford,ford - explorer,good,6 cylinders,gas,192255.0,clean,automatic,fwd,full-size,SUV,black,oh
cincinnati,11950,2008.0,gmc,gmc - yukon,good,8 cylinders,gas,178866.0,clean,automatic,4wd,full-size,SUV,silver,oh
cincinnati,8995,2013.0,toyota,toyota - prius c one,excellent,4 cylinders,hybrid,97685.0,rebuilt,automatic,fwd,compact,hatchback,white,oh
cincinnati,19900,2018.0,toyota,toyota - rav4 awd,like new,4 cylinders,gas,7800.0,clean,automatic,4wd,mid-size,SUV,black,oh
cincinnati,3400,2009.0,chevrolet,chevrolet - hhr,good,4 cylinders,gas,178000.0,clean,manual,fwd,full-size,van,blue,oh
cincinnati,16990,2013.0,ford,ford - f350 4x2 reg cab,excellent,8 cylinders,gas,68060.0,clean,automatic,rwd,full-size,pickup,white,oh
cincinnati,1400,2004.0,pontiac,pontiac - grand am,fair,6 cylinders,gas,190000.0,clean,automatic,fwd,mid-size,sedan,silver,oh
cincinnati,29990,2015.0,ram,ram - 2500 tradesman turbodiesel,good,8 cylinders,diesel,197851.0,clean,automatic,4wd,full-size,pickup,black,oh
cincinnati,26990,2012.0,chevrolet,chevrolet - silverado 3500hd,good,8 cylinders,diesel,188004.0,clean,automatic,4wd,full-size,truck,white,oh
cincinnati,15900,2000.0,ford,ford - super duty f-350 drw,good,8 cylinders,diesel,164500.0,clean,automatic,4wd,full-size,pickup,black,oh
cincinnati,5900,2010.0,chrysler,chrysler - town country,good,6 cylinders,gas,149900.0,clean,automatic,fwd,full-size,van,black,oh
cincinnati,4350,2004.0,ford,ford - f-150,good,8 cylinders,gas,175855.0,clean,automatic,rwd,full-size,truck,grey,oh
cincinnati,4999,2010.0,toyota,toyota - sienna,excellent,6 cylinders,gas,209940.0,clean,automatic,fwd,full-size,van,silver,oh
cincinnati,5999,2008.0,mazda,mazda - cx-7,excellent,4 cylinders,gas,159147.0,clean,automatic,fwd,full-size,SUV,white,oh
cincinnati,5800,2004.0,toyota,toyota - highlander sport,good,6 cylinders,gas,173000.0,clean,automatic,fwd,mid-size,SUV,silver,oh
cincinnati,2675,2003.0,cadillac,cadillac - deville dts,excellent,8 cylinders,gas,108000.0,clean,automatic,fwd,full-size,bus,black,oh
cincinnati,14900,2012.0,ford,ford - econoline,like new,8 cylinders,gas,71180.0,clean,automatic,rwd,full-size,van,white,oh
cincinnati,4500,2008.0,audi,audi - a4 2.0t quattro,good,4 cylinders,gas,152000.0,clean,automatic,4wd,mid-size,sedan,blue,oh
cincinnati,12988,2014.0,chrysler,chrysler - town country,good,6 cylinders,gas,107172.0,clean,automatic,fwd,full-size,van,white,oh
cincinnati,18988,2013.0,chevrolet,chevrolet - silverado 1500,good,8 cylinders,gas,136064.0,clean,automatic,4wd,full-size,truck,white,oh
cincinnati,5495,2003.0,buick,buick - lesabre custom,excellent,6 cylinders,gas,75710.0,clean,automatic,rwd,full-size,sedan,brown,oh
cincinnati,14995,2013.0,chevrolet,chevrolet - silverado 1500 ls,excellent,8 cylinders,gas,118755.0,clean,automatic,rwd,full-size,pickup,black,oh
cincinnati,4860,2010.0,toyota,toyota - yaris sedan,good,4 cylinders,gas,168529.0,clean,automatic,fwd,sub-compact,sedan,silver,oh
cincinnati,21950,2017.0,chevrolet,chevrolet - silverado 1500,good,8 cylinders,gas,175124.0,clean,automatic,4wd,full-size,truck,white,oh
cincinnati,16950,2015.0,chevrolet,chevrolet - express passenger,good,8 cylinders,gas,139388.0,clean,automatic,rwd,full-size,van,white,oh
cincinnati,13950,2013.0,ford,ford - f-150,good,8 cylinders,gas,156235.0,clean,automatic,4wd,full-size,truck,white,oh
cincinnati,21950,2013.0,chevrolet,chevrolet - silverado 2500hd,good,8 cylinders,gas,97697.0,clean,automatic,4wd,full-size,truck,blue,oh
cincinnati,28950,2017.0,ford,ford - super duty f-250 srw,good,8 cylinders,gas,111142.0,clean,automatic,4wd,full-size,truck,white,oh
cincinnati,8950,2008.0,chevrolet,chevrolet - silverado 1500,good,8 cylinders,gas,190507.0,clean,automatic,4wd,full-size,truck,white,oh
cincinnati,5950,2006.0,chevrolet,chevrolet - silverado 1500,good,8 cylinders,gas,151627.0,clean,automatic,rwd,full-size,truck,white,oh
cincinnati,10950,2014.0,dodge,dodge - grand caravan,good,6 cylinders,gas,89599.0,clean,automatic,fwd,full-size,van,red,oh
cincinnati,12995,2016.0,ford,ford - escape,excellent,4 cylinders,gas,107100.0,clean,automatic,4wd,mid-size,SUV,black,oh
cincinnati,7988,2008.0,toyota,toyota - rav4,excellent,4 cylinders,gas,145764.0,clean,automatic,fwd,mid-size,SUV,white,oh
cincinnati,6995,2007.0,honda,honda - accord,excellent,4 cylinders,gas,144885.0,clean,automatic,fwd,mid-size,sedan,silver,oh
cincinnati,4300,2007.0,jeep,jeep - liberty,good,6 cylinders,gas,172650.0,clean,automatic,4wd,full-size,SUV,black,oh
cincinnati,8999,2011.0,ford,ford - edge,excellent,6 cylinders,gas,135434.0,clean,automatic,fwd,full-size,SUV,white,oh
cincinnati,1000,2006.0,kia,kia - spectra,like new,4 cylinders,gas,119000.0,clean,automatic,fwd,mid-size,sedan,silver,oh
cincinnati,3900,2006.0,pontiac,pontiac - g6,good,6 cylinders,gas,176850.0,clean,automatic,fwd,mid-size,coupe,silver,oh
cincinnati,10990,2012.0,ford,ford - f-250 4x4 excab,excellent,8 cylinders,gas,179695.0,clean,automatic,4wd,full-size,pickup,white,oh
cincinnati,17950,2011.0,gmc,gmc - yukon denali,good,8 cylinders,gas,151216.0,clean,automatic,rwd,full-size,SUV,black,oh
cincinnati,17500,2011.0,gmc,gmc - yukon denali,good,8 cylinders,gas,164340.0,clean,automatic,4wd,full-size,SUV,white,oh
cincinnati,1000,2005.0,buick,buick - lacrosse,like new,4 cylinders,gas,111000.0,clean,automatic,fwd,full-size,sedan,green,oh
cincinnati,1000,2009.0,pontiac,pontiac - g6,like new,6 cylinders,gas,109000.0,clean,automatic,fwd,mid-size,coupe,red,oh
cincinnati,2500,2012.0,chrysler,chrysler - town & country,like new,6 cylinders,gas,130000.0,clean,automatic,fwd,full-size,mini-van,black,oh
cincinnati,18995,2012.0,jaguar,jaguar - xj,excellent,8 cylinders,gas,87964.0,clean,automatic,rwd,full-size,sedan,green,oh
cincinnati,2500,2008.0,kia,kia - sportage,excellent,6 cylinders,gas,153173.0,clean,automatic,fwd,mid-size,sedan,silver,oh
cincinnati,2500,2007.0,hyundai,hyundai - santa fe,excellent,6 cylinders,gas,152389.0,clean,automatic,fwd,mid-size,SUV,silver,oh
cincinnati,900,2005.0,hyundai,hyundai - elantra,excellent,4 cylinders,gas,129550.0,clean,automatic,fwd,compact,sedan,silver,oh
cincinnati,1200,2008.0,buick,buick - lacrosse,excellent,6 cylinders,gas,85945.0,clean,automatic,fwd,mid-size,sedan,silver,oh
cincinnati,6900,2011.0,chrysler,chrysler - town country,good,6 cylinders,gas,130150.0,clean,automatic,fwd,full-size,van,silver,oh
cincinnati,15395,2014.0,subaru,subaru - xv crosstrek,excellent,4 cylinders,gas,72248.0,clean,manual,4wd,compact,wagon,white,oh
cincinnati,3200,2004.0,hyundai,hyundai - santa fe,good,6 cylinders,gas,210400.0,clean,automatic,4wd,full-size,SUV,silver,oh
cincinnati,10995,2010.0,hyundai,hyundai - santa fe,good,6 cylinders,gas,82608.0,clean,automatic,4wd,full-size,SUV,blue,oh
cincinnati,4350,2004.0,ford,ford - f-150,good,8 cylinders,gas,175855.0,clean,automatic,rwd,full-size,truck,grey,oh
cincinnati,31990,2014.0,ram,ram - 2500 4x4 crew,excellent,6 cylinders,diesel,90535.0,clean,automatic,4wd,full-size,pickup,white,oh
cincinnati,39995,2019.0,jeep,jeep - wrangler,like new,6 cylinders,gas,15359.0,clean,automatic,4wd,full-size,SUV,black,oh
cincinnati,8500,2012.0,ford,ford - fusion sel,excellent,4 cylinders,gas,99000.0,clean,automatic,fwd,full-size,sedan,blue,oh
cincinnati,11988,2010.0,dodge,dodge - 1/2 ton trucks,good,8 cylinders,gas,90890.0,clean,automatic,rwd,full-size,truck,black,oh
cincinnati,13988,2016.0,ford,ford - escape,good,4 cylinders,gas,88230.0,clean,automatic,fwd,full-size,SUV,red,oh
cincinnati,5488,2008.0,pontiac,pontiac - g6,good,6 cylinders,gas,119693.0,clean,automatic,fwd,mid-size,coupe,custom,oh
cincinnati,6500,2012.0,volkswagen,volkswagen - routan,good,6 cylinders,gas,145200.0,clean,automatic,fwd,full-size,van,white,oh
cincinnati,5595,2007.0,honda,honda - civic,excellent,4 cylinders,gas,193892.0,clean,manual,fwd,compact,sedan,grey,oh
cincinnati,9800,2014.0,mazda,mazda - 3,excellent,4 cylinders,gas,92707.0,clean,manual,fwd,mid-size,coupe,silver,oh
cincinnati,29900,2015.0,ram,ram - 3500,excellent,6 cylinders,diesel,194900.0,clean,other,4wd,full-size,truck,white,oh
cincinnati,20900,2008.0,ram,ram - 3500,excellent,6 cylinders,diesel,216000.0,clean,other,4wd,full-size,truck,blue,oh
cincinnati,3900,2004.0,subaru,subaru - forester,good,4 cylinders,gas,144500.0,clean,automatic,4wd,full-size,SUV,red,oh
cincinnati,22900,2013.0,toyota,toyota - tacoma,excellent,6 cylinders,gas,116990.0,clean,automatic,fwd,mid-size,pickup,white,oh
cincinnati,23999,2015.0,chevrolet,chevrolet - tahoe,excellent,8 cylinders,gas,125234.0,clean,automatic,4wd,full-size,SUV,silver,oh
cincinnati,500,2004.0,ford,ford - taurus,excellent,4 cylinders,gas,160000.0,clean,automatic,fwd,mid-size,sedan,grey,oh
cincinnati,2500,2007.0,toyota,toyota - camry,excellent,6 cylinders,gas,160000.0,clean,automatic,fwd,full-size,sedan,grey,oh
cincinnati,2500,2012.0,dodge,dodge - grand caravan,like new,6 cylinders,gas,86000.0,clean,automatic,fwd,full-size,mini-van,silver,oh
cincinnati,12995,2012.0,ford,ford - econoline cargo van,good,8 cylinders,gas,88623.0,clean,automatic,rwd,mid-size,van,white,oh
cincinnati,7995,2014.0,dodge,dodge - grand caravan,good,6 cylinders,gas,129306.0,clean,automatic,fwd,full-size,van,white,oh
cincinnati,8995,2006.0,chevrolet,chevrolet - colorado,good,5 cylinders,gas,127487.0,clean,automatic,rwd,full-size,truck,grey,oh
cincinnati,6995,2011.0,chevrolet,chevrolet - express cargo van,good,8 cylinders,gas,229183.0,clean,automatic,rwd,mid-size,van,white,oh
cincinnati,8995,2012.0,gmc,gmc - acadia,good,6 cylinders,gas,159670.0,clean,other,fwd,full-size,SUV,grey,oh
cincinnati,7995,2009.0,ford,ford - econoline cargo van,good,8 cylinders,gas,217248.0,clean,automatic,rwd,mid-size,van,white,oh
cincinnati,6995,2012.0,ford,ford - f-150,good,6 cylinders,gas,201000.0,clean,automatic,rwd,full-size,truck,red,oh
cincinnati,500,2004.0,chevrolet,chevrolet - cavalier,excellent,4 cylinders,gas,147000.0,clean,automatic,fwd,mid-size,sedan,blue,oh
cincinnati,500,2010.0,chevrolet,chevrolet - cobalt,excellent,4 cylinders,gas,188000.0,clean,automatic,fwd,mid-size,coupe,red,oh
cincinnati,650,2006.0,kia,kia - spectra,excellent,4 cylinders,gas,155000.0,clean,automatic,fwd,mid-size,sedan,black,oh
cincinnati,11988,2010.0,dodge,dodge - 1/2 ton trucks,good,8 cylinders,gas,90890.0,clean,automatic,rwd,full-size,truck,black,oh
cincinnati,12988,2014.0,chrysler,chrysler - town country,good,6 cylinders,gas,107172.0,clean,automatic,fwd,full-size,van,white,oh
cincinnati,18988,2013.0,chevrolet,chevrolet - silverado 1500,good,8 cylinders,gas,136064.0,clean,automatic,4wd,full-size,truck,white,oh
cincinnati,22900,2017.0,ford,ford - transit 150 cargo van,like new,6 cylinders,gas,39665.0,clean,automatic,rwd,full-size,van,white,oh
cincinnati,500,2005.0,hyundai,hyundai - elantra,excellent,4 cylinders,gas,144000.0,clean,automatic,rwd,mid-size,sedan,blue,oh
cincinnati,9995,2013.0,toyota,toyota - prius,excellent,4 cylinders,hybrid,71186.0,rebuilt,automatic,fwd,mid-size,hatchback,red,oh
cincinnati,20000,2015.0,bmw,bmw - 4 series 428i xdrive,excellent,4 cylinders,gas,74500.0,clean,automatic,4wd,mid-size,sedan,black,oh
cincinnati,19990,2015.0,gmc,gmc - sierra 2500hd sle,excellent,8 cylinders,gas,193054.0,clean,automatic,4wd,full-size,pickup,silver,oh
cincinnati,3300,2005.0,mercury,mercury - mariner,good,6 cylinders,gas,227100.0,clean,automatic,4wd,full-size,SUV,red,oh
cincinnati,3900,2001.0,acura,acura - cl,good,6 cylinders,gas,151500.0,clean,automatic,fwd,mid-size,coupe,white,oh
cincinnati,5950,2013.0,toyota,toyota - prius,excellent,4 cylinders,gas,124776.0,rebuilt,automatic,fwd,mid-size,hatchback,red,oh
cincinnati,6750,2017.0,chevrolet,chevrolet - sonic,excellent,4 cylinders,gas,29456.0,rebuilt,automatic,fwd,mid-size,sedan,silver,oh
cincinnati,2600,2002.0,ford,ford - ranger2002,good,6 cylinders,gas,146000.0,clean,automatic,rwd,mid-size,pickup,yellow,oh
cincinnati,3500,2007.0,pontiac,pontiac - g6,good,6 cylinders,gas,178500.0,clean,automatic,fwd,mid-size,convertible,silver,oh
cincinnati,2900,2002.0,honda,honda - cr-v,good,4 cylinders,gas,246050.0,clean,automatic,4wd,full-size,SUV,blue,oh
cincinnati,18988,2016.0,honda,honda - pilot,good,6 cylinders,gas,106145.0,clean,automatic,4wd,full-size,SUV,black,oh
cincinnati,4900,2005.0,chrysler,chrysler - sebring convertible,good,6 cylinders,gas,149852.0,clean,automatic,fwd,mid-size,convertible,red,oh
cincinnati,6995,2013.0,hyundai,hyundai - accent,excellent,4 cylinders,gas,148801.0,clean,automatic,fwd,compact,sedan,blue,oh
cincinnati,11990,2014.0,ford,ford - transit connect xl,excellent,8 cylinders,gas,71488.0,clean,automatic,fwd,full-size,van,white,oh
cincinnati,18550,2016.0,acura,acura - tlx 3.5l tech fwd,excellent,6 cylinders,gas,65124.0,clean,automatic,fwd,mid-size,sedan,silver,oh
cincinnati,15000,2015.0,dodge,dodge - charger,excellent,8 cylinders,gas,132222.0,clean,automatic,4wd,full-size,sedan,grey,oh
cincinnati,8695,2013.0,ford,ford - fusion,excellent,4 cylinders,gas,99293.0,clean,automatic,fwd,mid-size,sedan,black,oh
cincinnati,14477,2015.0,honda,honda - cr-v,excellent,4 cylinders,gas,122059.0,clean,automatic,4wd,mid-size,SUV,silver,oh
cleveland,2495,2005.0,toyota,toyota - camry,fair,4 cylinders,gas,142800.0,rebuilt,automatic,fwd,full-size,sedan,silver,oh
cleveland,7000,2006.0,pontiac,pontiac - grand prix gt,excellent,6 cylinders,gas,118336.0,clean,automatic,fwd,full-size,sedan,grey,oh
cleveland,21800,2015.0,ram,ram - 1500,excellent,6 cylinders,gas,80661.0,clean,automatic,4wd,full-size,truck,blue,oh
cleveland,18677,2015.0,lincoln,lincoln - mkc,excellent,4 cylinders,gas,58897.0,clean,automatic,4wd,compact,SUV,black,oh
cleveland,17800,2017.0,honda,honda - accord touring,like new,6 cylinders,gas,71300.0,clean,automatic,fwd,full-size,sedan,silver,oh
cleveland,11988,2014.0,gmc,gmc - terrain,excellent,4 cylinders,gas,113375.0,clean,automatic,4wd,mid-size,SUV,black,oh
cleveland,34999,2012.0,ford,ford - f-350 super duty,excellent,8 cylinders,diesel,152000.0,clean,automatic,4wd,full-size,truck,white,oh
cleveland,4000,2003.0,honda,honda - accord ex-l navi,good,4 cylinders,gas,202500.0,clean,automatic,fwd,mid-size,sedan,grey,oh
cleveland,20311,2017.0,chevrolet,chevrolet - traverse,excellent,6 cylinders,gas,70729.0,clean,automatic,fwd,full-size,SUV,black,oh
cleveland,9988,2012.0,gmc,gmc - terrain,excellent,4 cylinders,gas,77262.0,clean,automatic,fwd,mid-size,SUV,silver,oh
cleveland,36988,2016.0,toyota,toyota - tundra,excellent,8 cylinders,gas,94259.0,clean,automatic,4wd,mid-size,truck,black,oh
cleveland,6377,2008.0,subaru,subaru - forester,excellent,4 cylinders,gas,131486.0,clean,automatic,4wd,compact,wagon,silver,oh
cleveland,4995,2012.0,chrysler,chrysler - 200,good,4 cylinders,gas,107414.0,clean,automatic,fwd,compact,sedan,brown,oh
cleveland,6995,2008.0,chevrolet,chevrolet - equinox,good,6 cylinders,gas,111850.0,clean,automatic,4wd,full-size,SUV,white,oh
cleveland,14900,2017.0,ford,ford - escape,good,4 cylinders,gas,64970.0,clean,automatic,fwd,full-size,SUV,silver,oh
cleveland,5995,2012.0,nissan,nissan - sentra,good,4 cylinders,gas,73308.0,clean,automatic,fwd,compact,sedan,black,oh
cleveland,15000,2001.0,ford,ford - f-750 xl,fair,8 cylinders,diesel,126910.0,clean,manual,rwd,full-size,truck,white,oh
cleveland,7495,2008.0,honda,honda - accord ex-l,excellent,6 cylinders,gas,126000.0,clean,automatic,fwd,mid-size,sedan,white,oh
cleveland,7495,2012.0,mitsubishi,mitsubishi - outlander,excellent,4 cylinders,gas,137000.0,clean,automatic,fwd,mid-size,SUV,white,oh
cleveland,14750,2011.0,audi,audi - a8 quattro,good,8 cylinders,gas,89296.0,clean,automatic,4wd,full-size,sedan,black,oh
cleveland,17500,2015.0,chevrolet,chevrolet - express 2500 v8,like new,8 cylinders,gas,78223.0,clean,automatic,rwd,full-size,van,white,oh
cleveland,19500,2011.0,toyota,toyota - tundra sr5,good,8 cylinders,gas,106815.0,clean,automatic,4wd,full-size,pickup,blue,oh
cleveland,11500,2016.0,chevrolet,chevrolet - equinox ltz,good,4 cylinders,gas,61035.0,rebuilt,automatic,4wd,full-size,SUV,red,oh
cleveland,6999,2016.0,ford,ford - focus se,good,4 cylinders,gas,48890.0,rebuilt,automatic,fwd,mid-size,sedan,grey,oh
cleveland,5995,2012.0,nissan,nissan - sentra,good,4 cylinders,gas,73308.0,clean,automatic,fwd,compact,sedan,black,oh
cleveland,4995,2012.0,chrysler,chrysler - 200,good,4 cylinders,gas,107414.0,clean,automatic,fwd,compact,sedan,brown,oh
cleveland,5250,2010.0,subaru,subaru - forester 2.5 premium,good,4 cylinders,gas,133223.0,rebuilt,automatic,4wd,mid-size,SUV,red,oh
cleveland,48900,2018.0,chevrolet,chevrolet - silverado 2500 hd ltz,like new,8 cylinders,diesel,43034.0,rebuilt,automatic,4wd,full-size,truck,black,oh
cleveland,7250,2013.0,chevrolet,chevrolet - equinox ls,good,4 cylinders,gas,57895.0,rebuilt,automatic,fwd,mid-size,SUV,blue,oh
cleveland,35001,2010.0,chevrolet,chevrolet - camaro ss coupe 2d,excellent,8 cylinders,gas,12543.0,clean,manual,4wd,mid-size,coupe,black,oh
cleveland,19900,2018.0,toyota,toyota - rav4 awd,like new,4 cylinders,gas,7800.0,clean,automatic,4wd,mid-size,SUV,black,oh
cleveland,7500,2013.0,chrysler,chrysler - town and country,excellent,6 cylinders,gas,155060.0,clean,automatic,fwd,full-size,mini-van,white,oh
cleveland,39125,2017.0,toyota,toyota - tacoma,excellent,6 cylinders,gas,33250.0,clean,automatic,4wd,compact,truck,white,oh
cleveland,4995,2012.0,chrysler,chrysler - 200,good,4 cylinders,gas,107414.0,clean,automatic,fwd,compact,sedan,brown,oh
cleveland,11011,2013.0,hyundai,hyundai - santa fe,excellent,4 cylinders,gas,105880.0,clean,automatic,4wd,mid-size,SUV,white,oh
cleveland,4000,2002.0,chrysler,chrysler - concorde limited,excellent,6 cylinders,gas,144000.0,clean,automatic,fwd,full-size,sedan,red,oh
cleveland,45300,2018.0,ram,ram - 3500 big horn,excellent,6 cylinders,diesel,34125.0,rebuilt,automatic,4wd,full-size,truck,black,oh
cleveland,10194,2014.0,dodge,dodge - avenger,excellent,6 cylinders,gas,64582.0,clean,automatic,fwd,mid-size,sedan,black,oh
cleveland,14500,2014.0,honda,honda - cr-v,excellent,4 cylinders,gas,77000.0,clean,automatic,fwd,full-size,SUV,brown,oh
